HPEC1917,songs_of_thankfulness_and_praise,The Church Hymnal: revised and enlarged in accordance with the action of the General Convention of the Protestant Episcopal Church in the United States of America in the year of our Lord 1892. (Ed. B),1898,,"1 Songs of thankfulness and praise

Jesu, Lord, to Thee we raise.

Manifested by the star

To the sages from afar;

Branch of royal David's stem

In Thy birth at Bethlehem;

Anthems be to Thee addressed,

God in Man made manifest.


2 Manifest at Jordan's stream,

Prophet, Priest, and King supreme;

And at Cana, wedding-guest,

In Thy God-head manifest;

Manifest in power divine,

Changing water in to wine;

Anthems be to Thee addressed,

God in Man made manifest.


3 Manifest in making whole

Palsied limbs and fainting soul;

Manifest in valiant fight,

Quelling all the devil's might;

Manifest in gracious will,

Ever bringing good from ill;

Anthems be to Thee addressed,

God in Man made manifest.


4 Sun and moon shall darkened be.

Stars shall fall, and heavens shall flee;

Christ will then like lightning shine,

All will see His glorious sign:

All will then the trumpet hear;

All will see the Judge appear;

Thou by all wilt be confessed,

God in Man made manifest.


5 Grant us grace to see Thee, Lord,

Present in Thy holy Word;

May we imitate Thee now,

And be pure, as pure art Thou;

That we like to Thee may be

At Thy great Epiphany;

And may praise Thee, ever blest,

God in Man made manifest.


Amen.


"
HRGC1892,songs_of_thankfulness_and_praise,"The Hymnal, Revised and Enlarged, as adopted by the General Convention of the Protestant Episcopal Church in the United States of America in the year of our Lord 1892",1894,,"1 Songs of thankfulness and praise

Jesu, Lord, to Thee we raise.

Manifested by the star

To the sages from afar;

Branch of royal David's stem

In Thy birth at Bethlehem;

Anthems be to Thee addressed,

God in Man made manifest.


2 Manifest at Jordan's stream,

Prophet, Priest, and King supreme;

And at Cana, wedding-guest,

In Thy God-head manifest;

Manifest in power divine,

Changing water in to wine;

Anthems be to Thee addressed,

God in Man made manifest.


3 Manifest in making whole

Palsied limbs and fainting soul;

Manifest in valiant fight,

Quelling all the devil's might;

Manifest in gracious will,

Ever bringing good from ill;

Anthems be to Thee addressed,

God in Man made manifest.


4 Sun and moon shall darkened be.

Stars shall fall, and heavens shall flee;

Christ will then like lightning shine,

All will see His glorious sign:

All will then the trumpet hear;

All will see the Judge appear;

Thou by all wilt be confessed,

God in Man made manifest.


5 Grant us grace to see Thee, Lord,

Present in Thy holy Word;

May we imitate Thee now,

And be pure, as pure art Thou;

That we like to Thee may be

At Thy great Epiphany;

And may praise Thee, ever blest,

God in Man made manifest.


Amen.


"
BHPPD866,source_of_light_and_life_divine,A Book of Hymns for Public and Private Devotion (15th ed.),1866,Gender Neutral,"Source of light and life divine!

Thou didst cause the light to shine;

Thou didst bring Thy sunbeams forth

O&#8217;er Thy new-created earth.

Shade of night and morning ray

Took from Thee the name of day:

Now again the shades are nigh,

Listen to Thy children&#8217;s cry!

May we ne&#8217;er, by guilt depressed,

Lose the way to endless rest;

May no thoughts, corrupt and vain,

Draw our souls to earth again.

Rather help them still to rise

Where our dearest treasure lies;

Help us in our daily strife,

Make us struggle into life!

"
EH1916,sunset_and_evening_star,The Hymnal: as authorized and approved by the General Convention of the Protestant Episcopal Church in the United States of America in the year of our Lord 1916,1916,"Gender Neutral,Non-Archaic","Sunset and evening star,

And one clear call for me!

And may there be no moaning of the bar

When I put out to sea,

But such a tide as moving seems asleep,

Too full for sound and foam,

When that which drew from out the boundless deep

Turns again home.

Twilight and evening bell,

And after that the dark!

And may there be no sadness of farewell

When I embark;

For, though from out our bourne of time and place

The flood may bear me far,

I hope to see my Pilot face to face

When I have crossed the bar.

"
HAGA1895,sunset_and_evening_star,The Hymnal: published by the Authority of the General Assembly of the Presbyterian Church in the U.S.A.,1895,"Gender Neutral,Non-Archaic","Sunset and evening star,

And one clear call for me!

And may there be no moaning of the bar

When I put out to sea,

But such a tide as moving seems asleep,

Too full for sound and foam,

When that which drew from out the boundless deep

Turns again home.

Twilight and evening bell,

And after that the dark!

And may there be no sadness of farewell

When I embark;

For, though from out our bourne of time and place

The flood may bear me far,

I hope to see my Pilot face to face

When I have crost the bar.


Amen."
BHPPD866,sweet_is_the_prayer_whose_holy_stream,A Book of Hymns for Public and Private Devotion (15th ed.),1866,Gender Neutral,"Sweet is the prayer whose holy stream

In earnest pleading flows;

Devotion dwells upon the theme,

And warm and warmer glows.

Faith grasps the blessing she desires,

Hope points the upward gaze;

And love, untrembling love, inspires

The eloquence of praise.

But sweeter far the still, small voice,

Heard by no human ear,

When God hath made the heart rejoice,

And dried the bitter tear.

Nor accents flow, nor words ascend;

All utterance faileth there;

But listening spirits comprehend,

And God accepts the prayer.

"
BHPPD866,sweet_morn_from_countless_cups_of_gold,A Book of Hymns for Public and Private Devotion (15th ed.),1866,,"Sweet morn! from countless cups of gold,

Thou liftest reverently on high

More incense fine than earth can hold,

To fill the sky.

Where&#8217;er the vision&#8217;s boundaries glance,

Existence swells with living power,

And all the illumined earth&#8217;s expanse

Inhales the hour.

In man, O morn! a loftier good,

With conscious blessing, fills the soul,&#8212;

A life by reason understood,

Which metes the whole.

To thousand tasks of fruitful hope,

With skill against his toil, he bends,

And finds his work&#8217;s determined scope

Where&#8217;er he wends.

From earth and earthly toil and strife

To deathless aims his soul may rise,

Each dawn may wake to better life,

With purer eyes.

Such grace from Thee, O God, be ours,

Renewed with every morning&#8217;s ray,

And freshening still with added flowers

Each future day.

To man is given one primal star;

One dayspring&#8217;s beam has dawned below;

From Thine our inmost glories are,

With Thine we glow.

Like earth awake and warm and bright,

With joy the spirit moves and burns;

So up to Thee, O Fount of Light,

Our light returns.

"
TH,take_me_o_my_father_take_me,Trinity Hymnal,1990,Gender Neutral,"1 Take me, O my Father, take me;

Take me, save me, through thy Son;

That which thou wouldst have me, make me,

Let thy will in me be done.

Long from thee my footsteps straying,

Thorny proved the way I trod;

Weary come I now, and praying,

Take me to thy love, my God.


2 Fruitless years with grief recalling,

Humbly I confess my sin;

At thy feet, O Father, falling,

To thy household take me in.

Freely now to thee I proffer

This relenting heart of mine;

Freely life and soul I offer,

Gift unworthy love like thine.


3 Once the world's Redeemer, dying,

Bore our sins upon the tree;

On that sacrifice relying,

Now I look in hope to thee:

Father, take me; all forgiving,

Fold me to thy loving breast;

In thy love for ever living

I must be for ever blest.

"
TH1961,take_me_o_my_father_take_me,Trinity Hymnal,1961,,"Take me, O my Father, take me;

Take me, save me, through thy Son;

That which thou wouldst have me, make me,

Let thy will in me be done.

Long from thee my footsteps straying,

Thorny proved the way I trod;

Weary come I now, and praying,

Take me to thy love, my God.

Fruitless years with grief recalling,

Humbly I confess my sin;

At thy feet, O Father, falling,

To thy household take me in.

Freely now to thee I proffer

This relenting heart of mine;

Freely life and soul I offer,

Gift unworthy love like thine.

Once the world's Redeemer, dying,

Bore our sins upon the tree;

On that sacrifice relying,

Now I look in hope to thee:

Father, take me; all forgiving,

Fold me to thy loving breast;

In thy love for ever living

I must be for ever blest."
HAGA1895,take_me_o_my_father_take_me,The Hymnal: published by the Authority of the General Assembly of the Presbyterian Church in the U.S.A.,1895,Gender Neutral,"1 Take me, O my Father, take me;

Take me, save me, through Thy Son;

That which Thou wouldst have me, make me,

Let Thy will in me be done.

Long from Thee my footsteps straying,

Thorny proved the way I trod;

Weary come I now, and praying,

Take me to Thy love, my God.


2 Fruitless years with grief recalling,

Humbly I confess my sin;

At Thy feet, O Father, falling,

To Thy household take me in.

Freely now to Thee I proffer

This relenting heart of mine;

Freely life and soul I offer,

Gift unworthy love like Thine.


3 Once the world's Redeemer, dying,

Bore our sins upon the tree;

On that sacrifice relying,

Now I look in hope to Thee:

Father, take me; all forgiving,

Fold me to Thy loving breast;

In Thy love for ever living

I must be for ever blest.


Amen."
BH2008,take_the_name_of_jesus_with_you_child_of,Baptist Hymnal 2008,2008,,"1 Take the name of Jesus with you,

Child of sorrow and of woe;

It will joy and comfort give you,

Take it then where'er you go.


Chorus:

Precious name, oh how sweet!

Hope of earth and joy of heav'n;

Precious name, oh how sweet!

Hope of earth and joy of heav'n;


2 Take the name of Jesus ever

As a shield from ev'ry snare;

When temptations round you gather,

Breathe that holy name in prayer.


[Chorus]


3 Oh, the precious name of Jesus!

How it thrills our souls with joy,

When His loving arms receive us

And His songs our tongues employ.


[Chorus]


4 At the name of Jesus bowing,

Falling prostrate at His feet,

King of kings in heav'n we'll crown Him

When our journey is complete.


[Chorus]"
