personID,personName,gender,personYear,deathYear
"Spurgeon_JO1","J. O. Spurgeon",,,
"Staggs_JO1","J. O. Staggs",,,
"Stutsman_JO1","J. O. Stutsman",,,
"Wallis_JO1","J. O. Wallis",,,
"Wullin_JO1","J. O. Wullin",,,
"Kempson_JO1","J. Obert Kempson",,,
"Olsen_J1","J. Olsen",,,
"Opitz_J1","J. Opitz",,,
"Powell_JO1","J. Orr Powell",,,
"Osborn_J1","J. Osborn",,,
"Osgood_J1","J. Osgood",,,
"Murphee_JO1","J. Otis Murphee",,,
"Murphree_JO1","J. Otis Murphree",,,
"Overmeyer_J1","J. Overmeyer",,,
"Long_JO3","J. Owen Long",,,
"Oxenford_J1","J. Oxenford",,,
"Hills_JP2","J. P Hills",,,
"Ashley_JP1","J. P. Ashley",,,
"Astmann_JP1","J. P. Astmann",,,
"JPBabington1","J. P. Babington",,,
"Bennett_JP1","J. P. Bennett",,,
"Beyer_JP1","J. P. Beyer",,,
"Bixby_JP2","J. P. Bixby",,,
"Bixby_JP3","J. P. Bixby",F,,
"Brunner_JP1","J. P. Brunner",,,
"Camp_JP1","J. P. Camp",,,
"Campbell_JP1","J. P. Campbell",,,
"Clements_JP1","J. P. Clements",,,
"Coleman_JP1","J. P. Coleman",,,
"Dabney_JP2","J. P. Dabney",,,
"Dabney_JPJP","J. P. Dabney",,,
"JPDaleidenCo1","J. P. Daleiden Co.",U,,
"Davis_JP1","J. P. Davis",,,
"Devereux_JP1","J. P. Devereux",,,
"Dimmitt_JP1","J. P. Dimmitt",,,
"Douglass_JP1","J. P. Douglass",,,
"Hartman_JPE","J. P. E. Hartman",U,,
"Edmiaston_JP1","J. P. Edmiaston",,,
"Hillis_JP2","J. P. H.",,,
"Harvey_JP","J. P. Harvey",,,
"Hebel_JP1","J. P. Hebel",,,
"Henderson_JP1","J. P. Henderson",,,
"Holbrook_JP6","J. P. Holbrook",,,
"JPJewettCo1","J. P. Jewett & Co.",U,,
"Henshaw_JPK1","J. P. K. Henshaw, D. D.",,,
"Kester_JP1","J. P. Kester",,,
"Knight_JP1","J. P. Knight",,,
"Landis_JP1","J. P. Landis",,,
"Lane_JP1","J. P. Lane",,,
"Lowry_JP1","J. P. Lowry",,,
"JPMagee1","J. P. Magee",,,
"Marshall_JP2","J. P. Marshall",,,
"McCalester_JP1","J. P. McCalester",,,
"Mills_JP1","J. P. Mills",,,
"Minor_JP1","J. P. Minor",,,
"Moorman_JP1","J. P. Moorman",,,
"Morgan_JP1","J. P. Morgan",F,,
"Peabody_JP1","J. P. Peabody",,,
"Peall_JP1","J. P. Peall",,,
"Snelling_JP","J. P. S.",U,,
"Samuel_JP1","J. P. Samuel",,,
"Schofield_JP1","J. P. Schofield",,,
"Schofoeld_JP1","J. P. Schofoeld",,,
"Scoggins_JP1","J. P. Scoggins",,,
"Scolfield_JP1","J. P. Scolfield",,,
"JPShaw1","J. P. Shaw",,,
"Sjoeberg_JP1","J. P. Sjoeberg",,,
"Sjolander_JP1","J. P. Sjolander",,,
"Spencer_JP1","J. P. Spencer",,,
"Stahl_JP1","J. P. Stahl",,,
"Stuart_JP1","J. P. Stuart",,,
"JPTracy1","J. P. Tracy",,,
"Williamson_JP1","J. P. Williamson",,,
"Wright_JP1","J. P. Wright",,,
"Packard_J1","J. Packard",,,
"Palacios_J1","J. Palacios",,,
"Pappus_J1","J. Pappus, 1546-1610",,,
"Cocks_JP1","J. Paul Cocks",,,
"Pauline_J1","J. Pauline",,,
"Pearce_J1","J. Pearce",U,,
"Pearson_J2","J. Pearson",,,
"Pedersoen_J1","J. Pedersoen",,,
"Perkins_J1","J. Perkins",,,
"Elliott_JP1","J. Perry Elliott",,,
"Peterson_J2","J. Peterson",,,
"Petraeus_J1","J. Petraeus",,,
"Landgrave_JP","J. Phillip Landgrave",M,,
"Phillips_J2","J. Phillips",,,
"Pittman_J1","J. Pittman",,,
"Polk_J1","J. Polk",,,
"Hutchinson_JP1","J. Pollock Hutchinson",,,
"Poole_J1","J. Poole",,,
"Pope_J1","J. Pope",,,
"Poppus_J1","J. Poppus",,,
"Thomason_JP1","J. Porter Thomason",,,
"Wilhite_JPorter","J. Porter Wilhite",,,
"Power_J1","J. Power",,,
"Praetorius_J3","J. Praetorius",,,
"Pring_J1","J. Pring",M,,
"Kearney_JP1","J. Prudence Kearney",,,
"Fleharty_JQA1","J. Q. A. Fleharty",,,
"Querns_J1","J. Querns",,,
"Ahle_JR10","J. R. Ahle",,,
"Alexander_JR1","J. R. Alexander",,,
"Bryant_JB1","J. R. B.",,,
"Bryant_JR3","J. R. B.",M,,
"Barter_JR1","J. R. Barter",,,
"Baxter_JR5","J. R. Baxter",F,,
"Bay_JR1","J. R. Bay",,,
"Beveridge_JR1","J. R. Beveridge",,,
"Bickerstaff_JR1","J. R. Bickerstaff",,,
"Bisagno_JR1","J. R. Bisagno",,,
"Bispham_J","J. R. Bispham",,,
"Brown_JR2","J. R. Brown",,,
"Bryant_JR2","J. R. Bryant",,,
"Cadwell_JR1","J. R. Cadwell",,,
"Carr_JR1","J. R. Carr",,,
"Cauthron_JR1","J. R. Cauthron",,,
"Cawthon_JR1","J. R. Cawthon",,,
"Christian_JR1","J. R. Christian",,,
"Collier_JR1","J. R. Collier",,,
"Corley_JR1","J. R. Corley",,,
"Dunham_JR1","J. R. Dunham",,,
"Elliott_JR1","J. R. Elliott",,,
"Fillmore_JR1","J. R. Fillmore",,,
"George_JR1","J. R. George",,,
"Graves_JR1","J. R. Graves",,,
"Green_JR3","J. R. Green",,,
"Griggs_JR1","J. R. Griggs",,,
"Hamilton_JR1","J. R. Hamilton",,,
"Hawkins_JR1","J. R. Hawkins",,,
"Hill_JR1","J. R. Hill",,,
"Holt_JR1","J. R. Holt",,,
"Honnoll_JR1","J. R. Honnoll",,,
"Iden_JR1","J. R. Iden",,,
"Jackson_JR1","J. R. Jackson",,,
"Kendall_JR1","J. R. Kendall",,,
"Laird_JR1","J. R. Laird",,,
"Little_JR1","J. R. Little",,,
"Lucas_JR1","J. R. Lucas",,,
"Maise_JR1","J. R. Maise",,,
"Marcum_JR1","J. R. Marcum",,,
"Martin_JR1","J. R. Martin",,,
"McClung_JR1","J. R. McClung",,,
"McEwin_JR1","J. R. McEwin",,,
"McIntyre_JR1","J. R. McIntyre",,,
"Morrison_JR1","J. R. Morrison",,,
"Murray_JR6","J. R. Murray",,,
"Oliver_JR1","J. R. Oliver",,,
"Orton_JR1","J. R. Orton",,,
"Osgood_JR2","J. R. Osgood",,,
"Palmer_JR1","J. R. Palmer",,,
"Pentuff_JR1","J. R. Pentuff",,,
"Prady_JR1","J. R. Prady",,,
"Randolph_JR1","J. R. Randolph",,,
"Rice_JR1","J. R. Rice",,,
"Robbins_JR1","J. R. Robbins",,,
"Schmitt_JR1","J. R. Schmitt",,,
"Seastrunk_JR1","J. R. Seastrunk",,,
"Shreiner_JR1","J. R. Shreiner",,,
"Sipes_JR1","J. R. Sipes",,,
"Smith_JR2","J. R. Smith",,,
"Tipton_JR","J. R. Tipton",,,
"Trotter_JR1","J. R. Trotter",,,
"Vernon_JR1","J. R. Vernon",,,
"Wallace_JR1","J. R. Wallace",,,
"Williams_JR","J. R. Williams",M,,
"Wilmeth_JR1","J. R. Wilmeth",,,
"Wylie_JR1","J. R. Wylie",,,
"Yarnell_JR1","J. R. Yarnell",,,
"Ziegler_JR1","J. R. Ziegler",,,
"Zook_JR1","J. R. Zook",,,
"Ramsay_J1","J. Ramsay",,,
"Randolph_J1","J. Randolph",,,
"Rayborn_J1","J. Rayborn",,,
"Hemminger_JR1","J. Raymond Hemminger",,,
"Neff_JR","J. Raymond Neff",M,,
"Reed_J1","J. Reed",,,
"Reunherz_J1","J. Reunherz",,,
"Jones_JR1","J. Rhys Jones",,,
"Richardson_J5","J. Richardson",,,
"Rodenberg_J1","J. Rodenberg",,,
"Roer_J1","J. Roer",,,
"JRohr1","J. Rohr",,,
"Roscmuller_J","J. Roscmüller",U,,
"Roseborn_J1","J. Roseborn",,,
"Rosenthal_J1","J. Rosenthal",,,
"Rothenberger_J1","J. Rothenberger",,,
"Rothensteiner_J2","J. Rothensteiner",,,
"Rower_J1","J. Rower",,,
"McCook_JR1","J. Roy McCook",,,
"Ruehler_J1","J. Ruehler",,,
"Ruskin_J1","J. Ruskin",,,
"Russell_J1","J. Russell",,,
"Ruston_J1","J. Ruston",,,
"Saunders_J1","J. S.",,,
"Aben_JS1","J. S. Aben",,,
"Adams_JS4","J. S. Adams",,,
"Adams_JS5","J. S. Adams",F,,
"Apple_JS1","J. S. Apple",,,
"Atchley_JS1","J. S. Atchley",,,
"Bell_JS1","J. S. Bell",,,
"Bitler_JS1","J. S. Bitler",,,
"Bogg_JS1","J. S. Bogg",,,
"Brownlee_JS1","J. S. Brownlee",,,
"Burhans_JS1","J. S. Burhans",,,
"Caldwell_JS","J. S. Caldwell",M,,
"Christian_JS1","J. S. Christian",,,
"Clarke_JS1","J. S. Clarke",,,
"Coffman_JS1","J. S. Coffman",M,,
"Darnall_JS1","J. S. Darnall",,,
"Darnell_JS1","J. S. Darnell",,,
"Dieterich_JS1","J. S. Dieterich",,,
"Duncan_JS1","J. S. Duncan",,,
"Dwight_GS1","J. S. Dwight",M,,
"Dwight_S1","J. S. Dwight",,,
"Featherstone_JS1","J. S. Featherstone",,,
"Grinnell_JS1","J. S. Grinnell",,,
"Hamilton_JS1","J. S. Hamilton",,,
"Haugh_JS1","J. S. Haugh",,,
"Hendrick_JS1","J. S. Hendrick",,,
"Hendricks_JS1","J. S. Hendricks",,,
"Hoffman_JS1","J. S. Hoffman",,,
"Hoffmann_JS1","J. S. Hoffmann",,,
"Hovis_JS1","J. S. Hovis",,,
"Hudson_JS1","J. S. Hudson",,,
"Gardiner_JJ1","J. S. J. Gardiner",,,
"Jenkins_JS2","J. S. Jenkins",,,
"Jenkins_JS3","J. S. Jenkins",F,,
"Jones_JS2","J. S. Jones",,,
"Kennard_JS1","J. S. Kennard",,,
"Kiimbrough_JS1","J. S. Kiimbrough",,,
"Kimbrough_JS1","J. S. Kimbrough",,,
"Kunth_JS5","J. S. Kunth",,,
"Lemon_JS1","J. S. Lemon",,,
"Loveland_JS1","J. S. Loveland",,,
"Lowe_JS1","J. S. Lowe",,,
"McConnell_JS1","J. S. McConnell",,,
"Mitchell_JS","J. S. Mitchell",U,,
"Mohler_JS1","J. S. Mohler",,,
"Mombach_JS","J. S. Mombach",U,,
"Morris_JS1","J. S. Morris",,,
"Noernissum_JS1","J. S. Noernissum",,,
"JSOgilvieCo1","J. S. Ogilvie & Co.",U,,
"JSPaluchCo1","J. S. Paluch Co.",U,,
"Posey_JS1","J. S. Posey",,,
"Randolph_JS1","J. S. Randolph",,,
"JSRedfield1","J. S. Redfield",,,
"Rushing_JS1","J. S. Rushing",,,
"JSS","J. S. S.",U,,
"J.S.S.","J. S. S.",,,
"Sehested_JS1","J. S. Sehested",,,
"Siddall_JS1","J. S. Siddall",,,
"Smith_JS1","J. S. Smith",U,,
"Stephenson_J1","J. S. Stephenson",M,,
"Thompson_JS1","J. S. Thompson",,,
"Thorp_JS1","J. S. Thorp",,,
"Tobett_JS","J. S. Tobett",,,
"Upham_JS1","J. S. Upham",,,
"Wells_JS1","J. S. Wells",M,,
"JSWheeler1","J. S. Wheeler",,,
"JSWiestling1","J. S. Wiestling",,,
"Williams_JS1","J. S. Williams",,,
"Wrightmour_JS1","J. S. Wrightmour",,,
"Salyards_J1","J. Salyards",,,
"Sanchez_J2","J. Sanchez",,,
"Sanderson_J1","J. Sanderson",,,
"Sanford_J1","J. Sanford",,,
"Sartorius_J1","J. Sartorius",,,
"Saubert_J1","J. Saubert",,,
"Saunderson_J1","J. Saunderson, Esq.",,,
"Sayles_J1","J. Sayles",,,
"Schaffler_J1","J. Schaffler",,,
"Angelus_S","J. Scheffler",M,,
"Scherer_J1","J. Scherer",,,
"Schwartz_J1","J. Schwartz",,,
"Schwentner_J1","J. Schwentner",,,
"Monro_JS1","J. Scott Monro",,,
"Gore_JS1","J. Seaborn Gore",,,
"Seebich_J1","J. Seebich",,,
"Servel_J1","J. Servel",,,
"Sharp_J1","J. Sharp",,,
"Shearman_J1","J. Shearman",,,
"Shewell_J1","J. Shewell",,,
"Sills_J1","J. Sills",,,
"Silvanus_J1","J. Silvanus",,,
"Simonides_J1","J. Simonides",,,
"Simpson_J1","J. Simpson",,,
"Sinapius_J1","J. Sinapius",,,
"Singenberger_J1","J. Singenberger",,,
"Skorne_J1","J. Skorne",,,
"Slack_J1","J. Slack",,,
"Smith_J","J. Smith",U,,
"Smith_J2","J. Smith",U,,
"Smyth_J1","J. Smyth",,,
"Soeholdt_J1","J. Soeholdt",,,
"Soul_J1","J. Soul",,,
"Spangenberg_J3","J. Spangenberg",,,
"Spencer_J2","J. Spencer",,,
"Tilton_JS","J. Spenser Tilton",,,
"Stevenson_J1","J. Stevenson",,,
"Smith_JS7","J. Stewart Smith",,,
"Stimpson_J","J. Stimpson",,,
"Story_J1","J. Story",,,
"Straub_J1","J. Straub",,,
"Holden_JS1","J. Stuart Holden",,,
"Styrsa_J1","J. Styrsa",,,
"Svedberg_J3","J. Svedberg",,,
"Benson_JT8","J. T. Benson",,,
"Benson_JT9","J. T. Benson",F,,
"Boyle_JT1","J. T. Boyle",,,
"JTBuckingham1","J. T. Buckingham",,,
"Camp_JT2","J. T. Camp",,,
"Collins_JT1","J. T. Collins",,,
"Crane_JT1","J. T. Crane",,,
"Dabney_JT1","J. T. Dabney",,,
"Ely_JT1","J. T. Ely",,,
"Faris_JT1","J. T. Faris",,,
"Franklin_JT1","J. T. Franklin",,,
"Graves_JT1","J. T. Graves",,,
"Hall_JT1","J. T. H.",,,
"Cross_JTH1","J. T. H. Cross",F,,
"Hatfield_JT1","J. T. Hatfield",,,
"Hermes_JT1","J. T. Hermes",,,
"Hocutt_JT1","J. T. Hocutt",,,
"Jacobson_JT1","J. T. Jacobson",,,
"Johnston_JT1","J. T. Johnston",,,
"Kerr_JT1","J. T. K.",,,
"Key_JT1","J. T. Key",,,
"Lane_JT1","J. T. Lane",,,
"Larson_JT1","J. T. Larson",,,
"Latta_JT1","J. T. Latta",,,
"Layton_JT","J. T. Layton",M,,
"Leroy_JT1","J. T. Leroy",,,
"Loyall_JT1","J. T. Loyall",,,
"Marshall_JT1","J. T. Marshall",,,
"McConnell_JT1","J. T. McConnell",,,
"McDanniel_JT1","J. T. McDanniel",F,,
"McKibben_JT1","J. T. McKibben",,,
"McKibbon_JT1","J. T. McKibbon",,,
"Meller_JT1","J. T. Meller",,,
"Melton_JT1","J. T. Melton",,,
"Muller_JT1","J. T. Muller",,,
"Musgrave_JT","J. T. Musgrave",U,,
"Nickens_JT1","J. T. Nickens",,,
"Owens_JT1","J. T. Owens",,,
"Price_JT1","J. T. Price",,,
"Reese_JT1","J. T. Reese",,,
"Ruff_JT1","J. T. Ruff",,,
"Self_JT1","J. T. Self",,,
"Sisemore_JT1","J. T. Sisemore",,,
"Sisk_JT1","J. T. Sisk",,,
"Smith_JT2","J. T. Smith",,,
"Toof_JT1","J. T. Toof",,,
"Wightman_JT1","J. T. Wightman",,,
"Williams_JT1","J. T. Williams",,,
"Wilson_JT1","J. T. Wilson",,,
"Worthington_JT1","J. T. Worthington",F,,
"Taborsky_J1","J. Taborsky",,,
"Jordan_JT","J. Tasch Jordan",,,
"Tauber_J1","J. Tauber",,,
"Taylor _J","J. Taylor",,,
"Taylor_J0","J. Taylor",,,
"Taylor_John","J. Taylor",M,,
"JTenny1","J. Tenny",,,
"Thomas_J4","J. Thomas",,,
"Day_JT1","J. Thomas Day",,,
"Thompson_J4","J. Thompson",,,
"Kommer_JT1","J. Thurlow Kommer",,,
"Tillinghast_J","J. Tillinghast",M,,
"Tillman_J","J. Tillman",,,
"Butler_JT1","J. Tom Butler",,,
"Towe_J1","J. Towe",,,
"Traasdal_J1","J. Traasdal",,,
"Lockwood_JT1","J. Travis Lockwood",,,
"Tribbechovius_J1","J. Tribbechovius",U,,
"Donnahan_JU1","J. U. Donnahan",,,
"Ehrhard_JU1","J. U. Ehrhard",,,
"Flack_JVB1","J. V. B. Flack",,,
"Blake_JV2","J. V. Blake",,,
"Combs_JV1","J. V. C.",,,
"Cheney_JV1","J. V. Cheney",,,
"Coombs_JV3","J. V. Coombs",,,
"Coombs_JV2","J. V. Coombs",F,,
"Dueben_JV1","J. V. Dueben",,,
"Easton_JV1","J. V. Easton",,,
"Potts_JV1","J. V. Potts",,,
"Reid_JV","J. V. R.",M,,
"Ray_JV1","J. V. Ray",,,
"Riddle_JV1","J. V. Riddle",,,
"Smith_JV1","J. V. Smith",,,
"Upchurch_JV1","J. V. Upchurch",,,
"Valerio_J1","J. Valerio",,,
"VanNamee_J","J. Van Namee, M.D.",,,
"VanTassel_J1","J. Van Tassel",,,
"Vaughan_J1","J. Vaughan",,,
"Vogelbach_J1","J. Vogelbach",,,
"Ackerman_JW1","J. W. Ackerman",,,
"Adams_JW2","J. W. Adams",,,
"Alton_JW1","J. W. Alton",,,
"Askew_JW1","J. W. Askew",F,,
"Barker_JW1","J. W. Barker",,,
"Barrington_JW1","J. W. Barrington",,,
"Beck_JW1","J. W. Beck",,,
"Belcher_JW","J. W. Belcher",,,
"Beville_JW1","J. W. Beville",,,
"Birchfield_JW1","J. W. Birchfield",,,
"Biscoff_JW1","J. W. Biscoff",,,
"Black_JW1","J. W. Black",,,
"Boggs_JW1","J. W. Boggs",,,
"Bohannon_JW1","J. W. Bohannon",,,
"Boulding_JW1","J. W. Boulding",,,
"Brown_JW1","J. W. Brown",,,
"Buill_JW1","J. W. Buill",,,
"Bunce_JW1","J. W. Bunce",,,
"Burgess_JW4","J. W. Burgess",,,
"JWBurkeCo2","J. W. Burke & Co.",U,,
"JWBurkeCo3","J. W. Burke Co.",U,,
"Butler_JW2","J. W. Butler",,,
"Hughes_JWC1","J. W. C. Hughes",,,
"Callaway_JW1","J. W. Callaway",,,
"Carhart_JW1","J. W. Carhart",,,
"Carpenter_JW1","J. W. Carpenter",,,
"Carr_JW1","J. W. Carr",,,
"Chadwick_JW7","J. W. Chadwick",,,
"Chadwick_JW9","J. W. Chadwick",M,,
"Chappell_JW1","J. W. Chappell",,,
"Chism_JW1","J. W. Chism",,,
"Clokey_JW2","J. W. Clokey",,,
"Crowder_JW1","J. W. Crowder",,,
"Cullom_JW1","J. W. Cullom",,,
"Dadman_JW","J. W. Dadman",M,,
"Darby_JW1","J. W. Darby",,,
"Davis_JW1","J. W. Davis",,,
"Dawson_JW1","J. W. Dawson",,,
"Dennis_JW1","J. W. Dennis",,,
"Denton_JW1","J. W. Denton",,,
"Donson_J","J. W. Donson",U,,
"JWDutcher1","J. W. Dutcher",,,
"Echols_JW1","J. W. Echols",,,
"Edwards_JW1","J. W. Edwards",,,
"Elder_JW1","J. W. Elder",,,
"Ellis_JW1","J. W. Ellis",,,
"Ellison_JW1","J. W. Ellison",,,
"Farmer_JW1","J. W. Farmer",,,
"Ferrill_JW1","J. W. Ferrill",,,
"Foley_JW1","J. W. Foley",,,
"Fowler_JW1","J. W. Fowler",,,
"Frothingham_JW1","J. W. Frothingham",,,
"Gains_JW1","J. W. Gains",,,
"Gillies_JW1","J. W. Gillies",,,
"Goodwin_JW1","J. W. Goodwin",,,
"Gordon_JW1","J. W. Gordon",,,
"Griffin_JW1","J. W. Griffin",,,
"Griffith_JW1","J. W. Griffith",,,
"Guin_JW1","J. W. Guin",,,
"Guun_JW1","J. W. Guun",,,
"Henderson_JW","J. W. Henderson",,,
"Hendrickson_JW1","J. W. Hendrickson",,,
"Henson_JW1","J. W. Henson",,,
"Hewett_JW3","J. W. Hewett",,,
"Hjertstroem_JW1","J. W. Hjertstroem",,,
"Holcomb_JW1","J. W. Holcomb",,,
"Holman_JW1","J. W. Holman",,,
"Holton_JW1","J. W. Holton",,,
"Hubbard_JW1","J. W. Hubbard",,,
"Hunter_JW1","J. W. Hunter",,,
"Hutchins_JW1","J. W. Hutchins",F,,
"Hutchinson_JW1","J. W. Hutchinson",,,
"Jaggars_JW1","J. W. Jaggars",,,
"Jelks_JW2","J. W. Jelks",,,
"Keele_JW1","J. W. Keele",,,
"Kellner_JW1","J. W. Kellner",,,
"Zinnendorf_JWK1","J. W. Kellner von Zinnendorf",,,
"Kern_JW1","J. W. Kern",,,
"Kerr_JW1","J. W. Kerr",,,
"Kjertstroem_JW1","J. W. Kjertstroem",,,
"Knowlton_JW1","J. W. Knowlton",,,
"Kounse_JW1","J. W. Kounse",,,
"Krafft_JW1","J. W. Krafft",,,
"Kurfees_JW1","J. W. Kurfees",,,
"Lerman_JW1","J. W. L.",M,,
"Lowder_JW1","J. W. L.",,,
"Cook_JWL1","J. W. L. Cook",,,
"Lassiter_JW1","J. W. Lassiter",,,
"Ligon_JW1","J. W. Ligon",,,
"Lloyd_JW1","J. W. Lloyd",,,
"Long_JW1","J. W. Long",,,
"Lowe_JW1","J. W. Lowe",,,
"Mansfield_JW1","J. W. Mansfield",F,,
"McFadden_JW1","J. W. McFadden",,,
"McGarvey_JW1","J. W. McGarvey, Jr.",,,
"Meeks_JW1","J. W. Meeks",,,
"Metcalf_JW1","J. W. Metcalf",,,
"Miller_JW1","J. W. Miller",,,
"Morris_JW1","J. W. Morris",,,
"Morse_JW1","J. W. Morse",,,
"Moseley_JW1","J. W. Moseley",,,
"Musick_JW1","J. W. Musick",,,
"Neill_JW1","J. W. Neill",,,
"Neisser_JW1","J. W. Neisser",,,
"Newsom_JW1","J. W. Newsom",,,
"Newson_JW1","J. W. Newson",,,
"Nichols_JW1","J. W. Nichols",,,
"Oglesby_JW1","J. W. Oglesby",,,
"JWOsgood1","J. W. Osgood",,,
"Bailey_JWP1","J. W. P. Bailey",,,
"Payte_JW3","J. W. Payte",,,
"Payte_JW2","J. W. Payte",F,,
"Pearse_JW1","J. W. Pearse",,,
"Peche_JW1","J. W. Peche",,,
"Pennelton_JW1","J. W. Pennelton",,,
"Pereson_JW1","J. W. Pereson",,,
"Petersen_JW2","J. W. Petersen",,,
"Porter_JW1","J. W. Porter",,,
"Powell_JW1","J. W. Powell",,,
"Presby_JW1","J. W. Presby",,,
"Princell_JW1","J. W. Princell",,,
"Ruggles_JW1","J. W. R.",,,
"Rautenberg_JW1","J. W. Rautenberg, P., 1792-1865",,,
"Reche_JW1","J. W. Reche",,,
"Rhodes_JW1","J. W. Rhodes",,,
"Riley_JW1","J. W. Riley",,,
"J. W. S.","J. W. S.",,,
"Slaughenhaupt_JW2","J. W. S.",,,
"Stockton_JW1","J. W. S.",,,
"Sampson_JW1","J. W. Sampson",F,,
"Sartain_JW1","J. W. Sartain",,,
"Sellers_JW1","J. W. Sellers",,,
"Shank_JW1","J. W. Shank",,,
"Simmons_JW1","J. W. Simmons",,,
"Slagenhaup_JW1","J. W. Slagenhaup",,,
"Smalts_JW1","J. W. Smalts",,,
"Smith_JW3","J. W. Smith",,,
"Sones_JW1","J. W. Sones",,,
"Southwood_JW1","J. W. Southwood",,,
"Suffern_JW1","J. W. Suffern",M,,
"Sykes_JW1","J. W. Sykes",,,
"Sylvester_JW1","J. W. Sylvester",,,
"Theiss_JW1","J. W. Theiss",,,
"Thomas_JW1","J. W. Thomas",,,
"Thompson_JW1","J. W. Thompson",,,
"Turner_JW1","J. W. Turner",,,
"JWVandeVenterCo2","J. W. Van de Venter & Co.",U,,
"Goethe_JW1","J. W. von Goethe",,,
"Cumming_JWW1","J. W. W. Cumming",,,
"Walton_JW1","J. W. Walton",,,
"Ward_JW2","J. W. Ward",F,,
"Watson_JW2","J. W. Watson",,,
"Welsh_JW1","J. W. Welsh",,,
"West_JW1","J. W. West",,,
"Wheeler_JW1","J. W. Wheeler",,,
"Whisnant_JW1","J. W. Whisnant",,,
"Willmarth_JW1","J. W. Willmarth",,,
"Wilson_JW3","J. W. Wilson",,,
"Wood_JW1","J. W. Wood",,,
"Woodside_JW1","J. W. Woodside",,,
"Wotherspoon_JW1","J. W. Wotherspoon",,,
"Zander_JW1","J. W. Zander",,,
"Wade_J4","J. Wade",,,
"Childe_JW1","J. Ward Childe",,,
"Childs_JW1","J. Ward Childs",,,
"Wardle_J1","J. Wardle",,,
"Scoles_JW1","J. Watson Scoles",,,
"Fulton_JW1","J. Watt Fulton",,,
"Wayne_J1","J. Wayne",,,
"Weed_J1","J. Weed",,,
"Frizelle_JW","J. Wellington Frizzelle",M,,
"Wells_J5","J. Wells",,,
"Gosnell_JW1","J. Welman Gosnell",,,
"Scott_JW","J. Welwood Scott",U,,
"Slaughenhaupt_JW3","J. Wenhaupt Slaughenhaupt",,,
"Watts_JW","J. Wesley Watts",,,
"Weydenheim_J1","J. Weydenheim",,,
"JWhetham1","J. Whetham",,,
"Wilbanks_J1","J. Wilbanks",,,
"Wilison_J1","J. Wilison",,,
"Greene_JW1","J. William Greene",M,,
"Williams_J","J. Williams",,,
"Butcher_JW1","J. Williams Butcher",,,
"Wilson_J","J. Wilson",U,,
"Smith_JW4","J. Wilson Smith",,,
"Winebrenner_J2","J. Winebrenner",,,
"Winkworth_J1","J. Winkworth",,,
"JWinter1","J. Winter",,,
"Winter_J1","J. Winter",,,
"Wrangham_J1","J. Wrangham",,,
"Wulthejus_J1","J. Wulthejus",,,
"Allen_JX1","J. X. Allen",,,
"Allen_JY1","J. Y. Allen",,,
"Wood_JYB1","J. Y. B. Wood",,,
"Dundee_JY1","J. Y. Dundee",,,
"Peek_JY6","J. Y. Peek",,,
"Pickett_JY1","J. Y. Pickett",,,
"Young_J5","J. Young",U,,
"Zabojnik_J1","J. Zabojnik",,,
"Zaborjnik_J1","J. Zaborjnik",,,
"Dailey_JA1","J.A. Dailey",,,
"French_JE","J.E.F.",,,
"Molloy_JL","J.L. Molloy",U,,
"dungan_jm","J.M. Dungan",,,
"Rodeheaver_J1","J.N. Rodeheaver",M,,
"Morrow_J","J.T. Morrow",U,,
"MacGill_JW1","J.W. MacGill",,,
"Mambula_Jabani","Jabani P Mambula",,,
"Burns_J1","Jabez Burns",,,
"Marachin_J","Jaci Marachin",U,,
"Blaylock_J1","Jack Blaylock",,,
"Campbell_J7","Jack Campbell",,,
"Elsie_J2","Jack Elsie",U,,
"Miffleton_JH1","Jack H. Miffleton",,,
"Miffleton_Jack","Jack Miffleton",M,,
"White_JN","Jack Noble White",M,,
"Parker_Jack","Jack Parker",M,,
"Burton_JR1","Jack R. Burton",,,
"Schuler_J1","Jack Schuler",,,
"Shuler_J1","Jack Shuler",,,
"Rayford_JW1","Jack W. Rayford",,,
"Weatherly_J1","Jack Weatherly",,,
"Bridges_JG1","Jackie G. Bridges",,,
"Cole_JA1","Jacob A. Cole",M,,
"Evanson_JA1","Jacob A. Evanson",M,,
"JacobBaab1","Jacob Baab",M,,
"Baumgarten_J1","Jacob Baumgarten",M,,
"Beimel_J","Jacob Beimel",U,,
"Benedictus_Jacob","Jacob Benedictus",,,
"Smith_JB8","Jacob Brubacher Smith",M,,
"Crist_J1","Jacob Crist",M,,
"Richardson_JD1","Jacob D. Richardson",M,,
"Toews_JD","Jacob D. Toews",M,,
"Danner_J3","Jacob Danner",M,,
"Hafe_JEv","Jacob Eduard von Hafe",M,,
"Erb_J1","Jacob Erb",M,,
"Freund_J","Jacob Freund",U,,
"JacobHaas1","Jacob Haas",M,,
"Hart_J7","Jacob Hart",M,,
"Hall_JH5","Jacob Henry Hall",M,,
"Schwartz_JJ1","Jacob J. Schwartz",M,,
"Klieber_J1","Jacob Klieber",M,,
"Engle_JM","Jacob M. Engle",,,
"Martin_J5","Jacob Martin",M,,
"Martin_J6","Jacob Martin",F,,
"Neus_J1","Jacob Neus",M,,
"Regnart_J","Jacob Regnart",U,,
